screening_score,recommendation_rank,skill_overlap,gap_ratio,nice_skill_overlap,has_cv,cover_letter_words,has_phone,seniority_tier,required_skill_count,nice_skill_count,location_signal,was_shortlisted,reached_interview,days_to_offer,days_to_respond,interview_rounds,interview_format_video,interview_format_phone,interview_format_inperson,label_hired,label_accepted
18,2,0.19,0.7,0.18,1,73,0,1,7,3.0,0,0,0,17,2,1,0,0,1,0,0
9,2,0.17,0.8,0.04,1,23,1,1,8,3.0,1,0,0,18,2,1,1,0,0,0,1
9,1,0.03,0.83,0.05,0,50,1,1,5,3.0,0,0,0,6,6,1,0,1,0,0,1
33,2,0.15,0.84,0.09,1,75,1,1,7,3.0,1,0,0,8,3,0,0,1,0,0,1
30,2,0.19,0.92,0.05,1,39,0,1,5,4.0,0,0,0,5,4,0,0,1,0,0,1
26,1,0.22,0.99,0.2,1,16,1,2,5,2.0,0,0,0,18,4,1,1,0,0,0,0
34,2,0.06,0.81,0.01,1,38,1,1,8,3.0,0,0,0,9,4,0,0,1,0,0,1
7,1,0.03,0.81,0.05,1,18,0,2,5,2.0,0,0,0,12,4,0,0,0,1,0,0
29,1,0.2,0.88,0.27,1,14,1,1,7,3.0,0,0,0,12,3,1,1,0,0,0,0
31,1,0.06,0.78,0.3,1,64,1,1,7,3.0,0,0,0,15,3,1,0,0,1,0,0
12,2,0.01,0.74,0.15,0,27,0,2,8,2.0,1,0,0,18,3,0,0,0,1,0,0
23,1,0.21,0.99,0.15,0,54,0,2,7,4.0,1,0,0,9,4,0,0,1,0,0,1
31,1,0.13,0.94,0.23,1,58,0,1,7,2.0,0,0,0,16,5,0,1,0,0,0,0
26,2,0.08,0.99,0.01,0,43,1,2,8,2.0,0,0,0,9,4,0,0,0,1,0,0
13,1,0.0,0.77,0.13,1,43,0,1,8,3.0,1,0,0,7,5,1,0,1,0,0,0
28,2,0.01,0.71,0.03,1,14,0,1,7,4.0,1,0,0,6,3,0,0,1,0,0,1
31,2,0.2,0.83,0.12,0,42,0,1,5,2.0,1,0,0,10,5,1,0,1,0,0,1
5,1,0.12,0.98,0.3,1,60,0,2,5,3.0,1,0,0,13,3,0,0,1,0,0,1
24,1,0.04,0.74,0.23,1,15,0,2,6,3.0,0,0,0,16,3,1,0,0,1,0,1
22,2,0.09,0.74,0.3,1,18,1,2,7,4.0,0,0,0,17,1,0,0,1,0,0,1
17,1,0.04,0.72,0.22,1,55,0,1,7,2.0,0,0,0,12,2,1,1,0,0,0,0
6,1,0.03,0.93,0.18,0,78,0,1,8,2.0,1,0,0,11,5,1,0,0,1,0,0
7,2,0.07,0.94,0.23,1,31,0,2,5,3.0,1,0,0,7,1,0,0,1,0,0,0
31,2,0.14,0.91,0.2,1,66,1,2,5,2.0,1,0,0,18,2,0,1,0,0,0,0
33,2,0.05,0.72,0.14,1,14,0,2,5,4.0,1,0,0,10,5,0,0,1,0,0,1
19,1,0.09,0.92,0.09,1,45,1,2,7,2.0,1,0,0,16,6,0,0,1,0,0,0
37,2,0.12,0.83,0.16,0,75,1,1,7,3.0,1,0,0,14,3,1,0,1,0,0,0
37,2,0.11,0.75,0.08,1,35,1,2,5,2.0,0,0,0,18,3,1,0,1,0,0,1
28,2,0.03,0.79,0.15,1,40,0,2,8,4.0,0,0,0,19,4,0,0,1,0,0,0
25,2,0.01,0.85,0.04,0,12,1,2,6,3.0,0,0,0,15,5,0,0,1,0,0,0
38,2,0.01,0.8,0.17,1,42,1,1,7,2.0,1,0,0,14,3,1,0,1,0,0,0
26,1,0.09,0.99,0.07,1,46,0,2,8,2.0,0,0,0,7,2,1,0,1,0,0,1
37,1,0.18,0.84,0.09,1,78,1,2,5,2.0,1,0,0,5,3,1,1,0,0,0,0
39,1,0.03,0.81,0.15,0,16,1,2,8,2.0,0,0,0,13,2,1,0,1,0,0,0
11,1,0.2,0.9,0.05,1,29,0,1,8,4.0,1,0,0,15,5,1,0,0,1,0,0
28,1,0.18,0.9,0.29,0,51,0,2,8,3.0,1,0,0,16,1,1,0,0,1,0,1
30,1,0.0,0.7,0.13,1,75,1,2,5,4.0,0,0,0,8,4,1,1,0,0,0,0
33,2,0.01,0.89,0.11,1,19,0,1,6,2.0,1,0,0,12,1,0,1,0,0,0,0
17,1,0.05,0.77,0.01,0,55,1,2,5,4.0,1,0,0,17,6,1,1,0,0,0,1
35,1,0.01,0.81,0.25,1,70,0,1,6,3.0,0,0,0,6,4,0,1,0,0,0,1
22,1,0.13,0.91,0.19,1,50,0,1,8,3.0,0,0,0,10,1,1,0,0,1,0,0
18,1,0.01,0.87,0.12,0,34,0,2,8,4.0,1,0,0,19,6,1,0,0,1,0,0
10,2,0.2,0.81,0.07,1,18,0,1,8,4.0,1,0,0,7,4,0,0,1,0,0,0
16,1,0.12,0.75,0.22,1,23,1,1,6,4.0,0,0,0,9,4,0,1,0,0,0,1
39,1,0.18,0.85,0.28,1,4,1,1,8,4.0,1,0,0,12,1,0,0,0,1,0,0
30,2,0.19,0.8,0.11,0,12,1,2,8,3.0,0,0,0,15,2,1,0,1,0,0,1
30,1,0.13,0.97,0.04,0,35,1,1,8,4.0,1,0,0,8,5,0,1,0,0,0,1
36,1,0.23,0.86,0.03,0,11,1,1,8,4.0,1,0,0,16,3,0,1,0,0,0,1
14,2,0.25,0.96,0.0,1,0,0,2,7,4.0,0,0,0,8,4,1,1,0,0,0,0
28,1,0.09,0.82,0.22,1,55,0,1,5,3.0,0,0,0,10,6,1,0,1,0,0,1
18,2,0.03,0.95,0.29,1,5,1,2,6,2.0,1,0,0,13,3,0,0,1,0,0,1
34,2,0.09,0.72,0.3,0,11,1,2,8,3.0,0,0,0,5,3,0,0,1,0,0,1
19,2,0.06,0.79,0.24,0,47,1,2,6,2.0,0,0,0,16,5,1,1,0,0,0,0
34,1,0.13,0.72,0.05,0,73,1,2,5,2.0,0,0,0,15,1,1,0,0,1,0,1
31,2,0.09,0.71,0.29,1,57,1,2,8,3.0,0,0,0,17,3,1,0,0,1,0,1
32,2,0.12,0.98,0.1,0,2,0,2,6,3.0,0,0,0,9,6,0,0,1,0,0,1
37,1,0.19,0.92,0.1,0,13,1,2,8,3.0,1,0,0,10,2,0,0,1,0,0,1
32,2,0.07,0.89,0.21,1,59,1,2,6,4.0,1,0,0,18,2,0,1,0,0,0,1
16,1,0.13,0.86,0.01,1,58,1,2,6,4.0,1,0,0,6,3,1,1,0,0,0,0
23,2,0.08,0.87,0.25,0,31,0,2,6,3.0,0,0,0,12,1,0,1,0,0,0,1
21,2,0.2,0.89,0.3,1,75,0,1,6,3.0,0,0,0,12,1,0,0,1,0,0,1
7,1,0.16,0.95,0.23,0,71,1,2,6,4.0,1,0,0,11,2,0,0,1,0,0,1
25,1,0.0,0.88,0.23,0,59,1,1,6,2.0,1,0,0,11,6,0,1,0,0,0,0
20,2,0.17,0.92,0.12,0,59,1,1,8,4.0,1,0,0,16,2,1,1,0,0,0,0
18,1,0.04,0.78,0.02,1,62,1,1,6,4.0,0,0,0,7,5,0,0,1,0,0,1
8,1,0.18,0.99,0.24,1,11,0,1,6,4.0,0,0,0,18,3,1,0,0,1,0,1
22,1,0.14,0.71,0.18,1,56,0,1,8,2.0,1,0,0,18,5,0,1,0,0,0,0
25,2,0.1,0.82,0.27,1,75,1,2,6,3.0,0,0,0,7,2,0,0,0,1,0,0
8,1,0.17,0.96,0.03,1,17,0,1,5,4.0,1,0,0,19,6,1,0,1,0,0,1
27,1,0.21,0.75,0.09,1,1,1,1,5,2.0,1,0,0,8,3,1,0,1,0,0,1
10,2,0.19,0.74,0.11,1,28,1,1,6,2.0,1,0,0,5,5,1,0,0,1,0,0
10,1,0.14,0.81,0.2,1,21,0,1,7,3.0,0,0,0,10,5,0,0,0,1,0,0
19,1,0.18,0.83,0.24,1,75,0,1,8,3.0,1,0,0,16,3,1,0,0,1,0,0
18,1,0.1,0.98,0.29,1,35,0,2,5,4.0,1,0,0,17,5,0,0,0,1,0,0
37,2,0.2,0.95,0.09,1,52,0,1,7,3.0,1,0,0,14,1,1,0,1,0,0,1
7,2,0.21,0.84,0.15,0,78,1,1,6,4.0,1,0,0,17,3,0,0,1,0,0,1
17,1,0.03,0.99,0.01,1,63,0,1,6,2.0,0,0,0,8,3,1,0,1,0,0,1
30,1,0.06,0.89,0.08,1,59,0,2,6,3.0,1,0,0,18,6,0,0,0,1,0,1
13,1,0.07,0.96,0.11,1,77,0,1,6,2.0,1,0,0,14,6,1,0,1,0,0,0
39,2,0.04,0.77,0.18,1,55,0,1,5,2.0,1,0,0,7,5,0,1,0,0,0,0
31,1,0.1,0.85,0.14,1,18,1,1,5,2.0,0,0,0,6,6,1,0,0,1,0,0
38,1,0.05,0.71,0.11,1,58,1,1,7,4.0,1,0,0,9,6,1,0,0,1,0,0
38,2,0.15,0.7,0.19,1,25,1,1,5,3.0,0,0,0,6,5,0,0,0,1,0,1
8,1,0.03,0.91,0.25,1,26,1,1,6,2.0,1,0,0,9,4,0,1,0,0,0,0
21,1,0.07,0.74,0.07,0,51,0,2,5,2.0,1,0,0,19,2,1,0,1,0,0,1
31,1,0.17,0.86,0.1,0,25,1,1,5,3.0,0,0,0,8,5,1,0,0,1,0,0
5,2,0.1,0.91,0.21,0,1,0,2,5,4.0,0,0,0,14,2,1,0,1,0,0,0
20,1,0.11,0.71,0.23,0,79,1,2,6,4.0,0,0,0,19,2,1,0,1,0,0,0
29,2,0.2,0.83,0.25,1,45,0,1,5,2.0,0,0,0,8,6,0,0,0,1,0,1
32,1,0.25,0.91,0.06,0,53,1,1,5,4.0,0,0,0,15,1,0,1,0,0,0,1
19,1,0.14,0.97,0.16,1,64,0,1,6,3.0,1,0,0,11,1,0,1,0,0,0,1
35,2,0.02,0.79,0.27,1,50,1,2,6,4.0,1,0,0,9,4,0,0,1,0,0,0
28,2,0.03,0.99,0.12,1,48,0,1,5,2.0,0,0,0,19,4,0,1,0,0,0,1
6,2,0.24,0.95,0.13,0,63,1,1,5,3.0,1,0,0,14,1,1,0,0,1,0,1
14,2,0.17,0.9,0.3,1,23,0,1,8,4.0,0,0,0,11,3,0,1,0,0,0,0
37,1,0.19,0.82,0.03,1,66,1,1,7,2.0,1,0,0,17,2,0,0,1,0,0,0
5,2,0.17,0.91,0.21,1,57,1,1,5,4.0,0,0,0,18,2,1,1,0,0,0,0
8,1,0.04,0.94,0.26,0,14,0,1,6,2.0,0,0,0,16,2,1,0,0,1,0,0
17,1,0.11,0.79,0.05,1,11,0,2,6,4.0,0,0,0,18,5,0,0,0,1,0,1
39,2,0.2,1.0,0.21,0,70,0,1,8,4.0,0,0,0,9,3,1,0,1,0,0,0
29,2,0.22,0.97,0.14,1,71,1,1,8,4.0,1,0,0,10,6,1,1,0,0,0,1
10,1,0.06,0.85,0.26,1,79,1,2,8,4.0,1,0,0,8,1,1,0,1,0,0,1
18,1,0.15,0.92,0.27,0,8,0,1,5,2.0,1,0,0,15,5,1,0,1,0,0,0
37,2,0.04,0.86,0.26,1,71,0,1,6,3.0,1,0,0,17,6,1,0,1,0,0,1
12,1,0.24,0.93,0.02,0,69,0,2,6,4.0,1,0,0,14,3,0,1,0,0,0,0
25,1,0.06,0.95,0.23,1,61,0,1,7,2.0,0,0,0,13,5,1,1,0,0,0,0
21,1,0.18,0.71,0.28,1,39,1,2,8,2.0,0,0,0,16,3,1,0,1,0,0,0
31,1,0.06,0.72,0.19,1,40,0,1,6,2.0,1,0,0,7,4,1,0,1,0,0,0
31,1,0.15,0.8,0.18,1,34,0,1,7,4.0,1,0,0,10,6,1,0,1,0,0,0
34,2,0.16,0.98,0.01,0,2,1,1,6,2.0,1,0,0,15,4,1,0,1,0,0,1
9,1,0.08,0.82,0.26,1,40,1,1,5,3.0,0,0,0,5,4,1,1,0,0,0,1
20,1,0.2,0.97,0.01,1,18,1,1,6,3.0,0,0,0,18,6,0,0,1,0,0,1
29,2,0.22,0.84,0.09,0,16,0,2,7,3.0,1,0,0,7,3,0,0,1,0,0,0
19,1,0.21,0.79,0.28,1,4,1,2,6,4.0,0,0,0,16,2,0,0,0,1,0,1
28,2,0.08,0.97,0.28,0,36,1,1,7,4.0,1,0,0,14,5,1,0,1,0,0,0
27,2,0.19,0.87,0.3,1,3,1,2,7,3.0,1,0,0,17,5,1,0,0,1,0,1
17,2,0.14,0.81,0.14,1,67,0,2,6,4.0,0,0,0,16,2,0,1,0,0,0,1
8,2,0.15,0.71,0.05,0,71,1,2,8,2.0,1,0,0,12,5,0,1,0,0,0,1
38,2,0.12,0.73,0.15,1,64,1,2,5,4.0,1,0,0,16,1,0,1,0,0,0,0
33,2,0.15,0.74,0.03,0,24,1,1,8,2.0,0,0,0,10,2,0,0,1,0,0,1
36,2,0.03,0.81,0.26,1,13,1,1,5,2.0,1,0,0,13,6,0,0,0,1,0,1
49,1,0.34,0.78,0.21,1,153,1,4,7,3.0,0,0,1,10,8,2,0,0,1,0,1
34,2,0.38,0.65,0.37,1,82,1,4,5,2.0,1,0,1,19,2,1,0,0,1,0,1
33,2,0.47,0.61,0.17,1,121,1,4,6,2.0,1,0,0,22,6,2,0,1,0,0,1
53,2,0.29,0.62,0.2,1,134,1,1,5,3.0,0,0,0,21,4,1,0,0,1,0,1
55,2,0.35,0.64,0.17,1,101,1,1,7,1.0,1,0,0,21,4,2,0,0,1,0,1
32,1,0.2,0.76,0.26,1,196,1,1,5,3.0,1,0,0,20,9,2,0,0,1,0,0
47,1,0.46,0.79,0.29,1,126,1,1,6,2.0,0,0,1,21,6,2,1,0,0,0,1
45,1,0.29,0.75,0.26,1,138,1,4,4,1.0,0,0,0,16,3,2,0,1,0,0,1
40,1,0.28,0.75,0.39,1,79,1,4,6,3.0,1,0,0,22,9,2,1,0,0,0,1
49,1,0.5,0.56,0.4,1,112,1,1,4,2.0,0,0,0,15,6,1,1,0,0,0,0
57,1,0.38,0.58,0.35,1,143,1,4,5,1.0,0,0,0,19,1,2,1,0,0,0,0
54,2,0.24,0.68,0.34,1,114,1,1,4,2.0,0,0,0,18,4,2,0,0,1,0,1
34,1,0.28,0.7,0.21,1,165,1,4,5,2.0,1,0,0,24,3,1,0,1,0,0,1
43,2,0.31,0.56,0.27,1,70,1,1,5,3.0,1,0,0,27,6,1,0,0,1,0,0
58,1,0.5,0.72,0.21,1,73,1,4,5,2.0,0,0,1,22,8,2,1,0,0,0,1
37,1,0.33,0.56,0.34,1,100,1,4,5,3.0,0,0,0,12,1,1,0,0,1,0,1
55,1,0.27,0.58,0.15,1,97,1,1,4,3.0,1,0,1,23,8,2,1,0,0,0,1
44,2,0.37,0.59,0.17,1,172,1,1,6,1.0,1,0,0,16,9,1,1,0,0,0,0
45,2,0.32,0.75,0.11,1,180,1,4,7,2.0,0,0,0,10,9,2,1,0,0,0,1
37,2,0.22,0.72,0.28,1,120,1,4,5,1.0,0,0,1,13,6,2,0,0,1,0,0
57,1,0.46,0.66,0.31,1,125,1,1,4,2.0,0,0,0,29,3,2,0,1,0,0,0
45,1,0.2,0.75,0.1,1,94,1,4,4,1.0,0,0,0,18,2,2,1,0,0,0,1
47,2,0.47,0.74,0.25,1,129,1,1,6,2.0,1,0,0,14,9,2,0,0,1,0,0
43,1,0.44,0.62,0.21,1,155,1,4,7,1.0,1,0,0,12,4,2,0,1,0,0,0
32,1,0.22,0.73,0.34,1,158,1,4,7,2.0,1,0,1,23,4,1,1,0,0,0,0
53,1,0.42,0.56,0.11,1,195,1,1,5,2.0,1,0,0,25,7,2,0,1,0,0,1
39,1,0.43,0.65,0.11,1,136,1,1,5,3.0,1,0,0,17,7,2,0,1,0,0,1
37,1,0.38,0.54,0.29,1,101,1,4,4,3.0,1,0,0,12,8,1,1,0,0,0,0
53,1,0.37,0.63,0.28,1,60,1,4,4,2.0,0,0,0,17,8,1,1,0,0,0,1
35,2,0.21,0.66,0.35,1,153,1,1,7,2.0,0,0,1,23,8,2,1,0,0,0,1
50,2,0.22,0.52,0.28,1,170,1,4,5,3.0,1,0,0,12,2,2,1,0,0,0,0
44,1,0.42,0.64,0.38,1,132,1,4,5,3.0,0,0,1,15,2,1,0,0,1,0,1
53,1,0.23,0.7,0.19,1,188,1,1,5,1.0,1,0,0,10,2,1,0,0,1,0,0
31,2,0.27,0.68,0.22,1,97,1,4,5,2.0,0,0,0,19,6,1,1,0,0,0,1
53,1,0.35,0.52,0.39,1,57,1,1,7,3.0,0,0,0,13,6,2,1,0,0,0,0
36,2,0.25,0.53,0.13,1,144,1,1,7,1.0,0,0,0,13,8,2,1,0,0,0,0
56,1,0.44,0.61,0.34,1,68,1,1,6,1.0,0,0,1,12,8,1,0,0,1,0,0
40,2,0.44,0.75,0.1,1,62,1,1,5,3.0,0,0,0,24,8,1,1,0,0,0,0
30,2,0.45,0.76,0.25,1,155,1,1,6,3.0,0,0,0,19,1,1,1,0,0,0,1
44,1,0.21,0.59,0.15,1,115,1,4,5,2.0,0,0,1,28,7,1,1,0,0,0,1
31,2,0.33,0.72,0.28,1,140,1,1,6,2.0,0,0,0,17,8,2,1,0,0,0,1
38,2,0.45,0.67,0.34,1,162,1,4,4,2.0,1,0,0,14,9,1,0,0,1,0,1
51,2,0.31,0.8,0.11,1,107,1,1,6,2.0,0,0,1,14,4,2,1,0,0,0,1
46,1,0.41,0.53,0.15,1,141,1,4,4,3.0,1,0,0,29,7,1,1,0,0,0,0
51,1,0.38,0.66,0.2,1,130,1,4,6,3.0,0,0,1,21,4,1,1,0,0,0,1
56,1,0.3,0.68,0.18,1,137,1,1,6,2.0,1,0,0,16,2,2,1,0,0,0,0
44,2,0.28,0.59,0.21,1,155,1,1,4,1.0,1,0,0,23,4,2,1,0,0,0,1
46,1,0.4,0.51,0.39,1,107,1,4,6,1.0,1,0,0,21,3,1,0,0,1,0,1
31,1,0.24,0.52,0.13,1,125,1,1,4,1.0,1,0,0,12,9,2,1,0,0,0,0
38,2,0.46,0.64,0.23,1,138,1,4,5,2.0,0,0,1,24,2,2,0,1,0,0,1
51,1,0.37,0.71,0.24,1,71,1,4,4,2.0,1,0,0,12,2,1,1,0,0,0,1
31,2,0.23,0.71,0.18,1,81,1,4,6,3.0,0,0,1,13,6,2,1,0,0,0,1
40,1,0.41,0.55,0.18,1,63,1,1,6,3.0,1,0,0,24,6,2,0,0,1,0,0
34,2,0.33,0.76,0.31,1,79,1,1,5,2.0,0,0,0,18,6,2,1,0,0,0,1
55,1,0.26,0.61,0.29,1,115,1,4,7,1.0,0,0,0,14,2,1,1,0,0,0,1
46,1,0.49,0.79,0.34,1,190,1,4,6,3.0,1,0,0,11,5,1,1,0,0,0,0
49,2,0.42,0.54,0.22,1,188,1,4,6,3.0,1,0,0,21,9,2,0,0,1,0,1
50,1,0.38,0.75,0.28,1,164,1,4,4,2.0,1,0,0,23,1,2,0,0,1,0,0
36,1,0.45,0.77,0.37,1,133,1,1,6,1.0,1,0,1,14,8,2,0,1,0,0,1
31,1,0.36,0.75,0.36,1,80,1,1,6,2.0,1,0,0,18,2,1,1,0,0,0,0
41,2,0.33,0.74,0.38,1,103,1,4,7,2.0,1,0,0,16,3,2,0,0,1,0,0
35,1,0.26,0.61,0.18,1,164,1,1,6,3.0,1,0,0,27,9,1,0,0,1,0,0
39,1,0.25,0.71,0.4,1,186,1,4,4,2.0,0,0,1,25,3,1,1,0,0,0,1
39,1,0.33,0.67,0.34,1,194,1,1,6,2.0,1,0,0,15,5,2,0,0,1,0,1
53,1,0.34,0.63,0.34,1,108,1,1,4,2.0,1,0,0,20,4,2,1,0,0,0,0
39,2,0.42,0.8,0.3,1,122,1,1,5,2.0,1,0,0,28,6,1,1,0,0,0,0
34,1,0.33,0.59,0.39,1,126,1,4,7,1.0,1,0,0,16,4,1,0,1,0,0,1
58,2,0.38,0.62,0.23,1,58,1,4,7,1.0,1,0,0,12,4,2,1,0,0,0,1
31,2,0.45,0.77,0.32,1,67,1,4,7,3.0,1,0,0,15,8,2,0,1,0,0,0
36,2,0.5,0.59,0.31,1,56,1,1,5,2.0,0,0,0,22,5,1,1,0,0,0,1
40,2,0.3,0.55,0.32,1,160,1,1,6,3.0,1,0,0,29,6,2,0,0,1,0,0
31,1,0.47,0.59,0.33,1,83,1,4,6,2.0,1,0,1,16,8,2,0,0,1,0,1
56,2,0.44,0.73,0.16,1,155,1,4,4,3.0,1,0,0,11,4,2,0,1,0,0,0
40,2,0.22,0.76,0.2,1,106,1,1,7,1.0,1,0,0,13,8,2,0,1,0,0,1
53,2,0.3,0.53,0.22,1,169,1,1,7,1.0,1,0,1,18,7,1,1,0,0,0,1
34,1,0.27,0.69,0.32,1,67,1,4,4,2.0,0,0,0,11,8,2,1,0,0,0,0
45,1,0.4,0.67,0.31,1,98,1,1,7,3.0,1,0,0,10,5,2,0,1,0,0,1
33,2,0.37,0.7,0.35,1,80,1,4,5,1.0,1,0,0,23,6,1,0,0,1,0,1
36,1,0.35,0.7,0.34,1,115,1,1,6,2.0,1,0,0,26,2,1,1,0,0,0,1
42,2,0.43,0.79,0.28,1,134,1,4,6,1.0,1,0,0,14,2,1,0,1,0,0,1
55,1,0.3,0.6,0.14,1,75,1,4,4,3.0,1,0,0,20,1,2,0,0,1,0,1
39,2,0.31,0.59,0.29,1,150,1,4,4,2.0,1,0,1,21,6,2,1,0,0,0,1
52,1,0.46,0.67,0.37,1,194,1,4,6,2.0,0,0,1,23,3,1,1,0,0,0,0
32,1,0.49,0.63,0.29,1,56,1,1,7,1.0,1,0,0,29,3,2,1,0,0,0,0
37,1,0.43,0.64,0.37,1,62,1,1,7,1.0,1,0,0,27,6,1,0,0,1,0,0
48,2,0.27,0.52,0.4,1,192,1,4,5,2.0,1,0,0,16,4,1,0,1,0,0,1
44,2,0.23,0.54,0.21,1,147,1,1,7,2.0,0,0,0,29,2,1,1,0,0,0,0
45,2,0.26,0.78,0.32,1,187,1,4,5,3.0,1,0,0,10,6,1,1,0,0,0,0
50,2,0.33,0.52,0.26,1,155,1,4,6,1.0,0,0,0,29,5,2,1,0,0,0,1
32,2,0.27,0.68,0.24,1,157,1,1,5,1.0,0,0,0,12,2,2,1,0,0,0,0
50,2,0.47,0.73,0.17,1,73,1,1,6,1.0,0,0,1,12,3,1,1,0,0,0,0
55,2,0.4,0.5,0.17,1,126,1,4,6,1.0,1,0,0,12,3,2,0,1,0,0,1
52,2,0.33,0.57,0.16,1,104,1,1,6,1.0,0,0,0,12,7,1,0,0,1,0,0
38,2,0.28,0.61,0.29,1,175,1,1,5,2.0,0,0,0,19,3,2,1,0,0,0,1
40,1,0.31,0.65,0.14,1,56,1,1,6,1.0,0,0,0,22,1,2,0,0,1,0,0
58,2,0.34,0.6,0.23,1,52,1,4,6,1.0,1,0,0,24,3,2,1,0,0,0,1
53,1,0.41,0.69,0.26,1,133,1,4,5,3.0,0,0,0,10,5,2,0,0,1,0,1
57,1,0.23,0.57,0.23,1,195,1,1,6,2.0,1,0,0,15,7,1,1,0,0,0,0
57,2,0.45,0.51,0.36,1,199,1,4,4,3.0,0,0,1,12,1,1,1,0,0,0,0
43,2,0.24,0.5,0.23,1,139,1,4,7,3.0,1,0,1,12,8,1,0,0,1,0,1
33,1,0.28,0.6,0.12,1,114,1,1,4,1.0,1,0,0,24,3,1,0,0,1,0,0
36,1,0.5,0.61,0.4,1,90,1,1,7,2.0,0,0,0,22,4,2,1,0,0,0,0
38,2,0.26,0.78,0.35,1,198,1,1,7,3.0,1,0,0,14,1,2,1,0,0,0,1
55,1,0.23,0.51,0.3,1,77,1,1,7,2.0,0,0,0,16,3,2,1,0,0,0,1
38,1,0.39,0.66,0.33,1,68,1,1,4,3.0,1,0,1,28,5,1,1,0,0,0,1
40,2,0.32,0.67,0.14,1,126,1,1,4,3.0,1,0,0,21,6,1,1,0,0,0,0
55,2,0.23,0.71,0.33,1,108,1,4,4,2.0,0,0,0,14,7,2,0,0,1,0,0
34,2,0.2,0.69,0.16,1,124,1,4,5,1.0,0,0,1,28,5,2,1,0,0,0,1
49,2,0.22,0.5,0.25,1,185,1,4,7,2.0,0,0,0,13,1,1,1,0,0,0,0
46,1,0.36,0.69,0.15,1,90,1,1,7,3.0,0,0,0,15,4,1,1,0,0,0,0
59,1,0.27,0.6,0.33,1,181,1,1,6,2.0,1,0,0,23,7,1,0,0,1,0,0
44,2,0.43,0.73,0.17,1,81,1,4,7,3.0,0,0,0,20,6,1,1,0,0,0,0
45,2,0.46,0.56,0.18,1,98,1,1,4,2.0,0,0,0,11,6,2,1,0,0,0,1
55,1,0.24,0.71,0.13,1,50,1,4,7,2.0,0,0,1,26,5,2,0,1,0,0,0
59,1,0.3,0.69,0.32,1,151,1,4,5,3.0,1,0,0,14,5,1,1,0,0,0,1
51,1,0.24,0.7,0.19,1,178,1,4,6,1.0,1,0,0,23,9,1,1,0,0,0,0
50,1,0.29,0.55,0.26,1,182,1,1,7,2.0,1,0,0,16,6,2,1,0,0,0,0
56,1,0.27,0.7,0.2,1,75,1,1,6,1.0,0,0,0,25,6,1,1,0,0,0,0
59,1,0.44,0.72,0.33,1,165,1,1,5,2.0,1,0,0,27,4,2,0,0,1,0,1
52,2,0.3,0.65,0.17,1,71,1,4,6,3.0,1,0,1,25,5,2,1,0,0,0,1
38,1,0.35,0.6,0.38,1,144,1,1,5,3.0,0,0,0,28,7,1,1,0,0,0,1
49,2,0.4,0.55,0.2,1,155,1,4,6,1.0,1,0,0,20,8,1,0,1,0,0,0
37,2,0.45,0.59,0.13,1,72,1,4,5,3.0,0,0,0,11,8,1,0,1,0,0,1
45,2,0.29,0.73,0.17,1,66,1,1,5,3.0,1,0,0,20,6,1,0,1,0,0,1
43,2,0.26,0.62,0.12,1,60,1,1,4,3.0,1,0,0,19,8,2,1,0,0,0,0
59,1,0.49,0.71,0.24,1,156,1,1,5,2.0,1,0,1,24,1,2,1,0,0,0,1
46,1,0.3,0.72,0.18,1,142,1,1,6,1.0,0,0,0,14,3,1,1,0,0,0,0
58,2,0.4,0.7,0.37,1,67,1,4,7,2.0,1,0,1,23,3,1,1,0,0,0,1
54,1,0.4,0.7,0.26,1,125,1,4,4,3.0,1,0,1,18,6,2,0,1,0,0,1
55,1,0.35,0.68,0.17,1,169,1,1,4,2.0,0,0,0,23,7,2,1,0,0,0,0
35,1,0.27,0.66,0.24,1,85,1,4,6,2.0,1,0,0,18,2,2,0,1,0,0,1
53,2,0.24,0.56,0.16,1,140,1,1,6,1.0,0,0,1,17,2,1,0,1,0,0,1
37,1,0.35,0.75,0.15,1,93,1,1,4,2.0,0,0,1,14,5,1,0,1,0,0,1
47,1,0.35,0.79,0.19,1,89,1,1,5,2.0,1,0,0,26,9,1,1,0,0,0,1
44,1,0.43,0.64,0.13,1,108,1,1,4,2.0,0,0,0,11,1,1,0,0,1,0,0
37,2,0.41,0.78,0.16,1,102,1,4,4,3.0,0,0,0,14,8,2,1,0,0,0,1
59,1,0.47,0.8,0.38,1,124,1,4,4,1.0,0,0,1,18,2,1,0,1,0,0,0
56,2,0.49,0.65,0.3,1,80,1,4,6,1.0,1,0,1,13,3,1,0,0,1,0,1
47,2,0.42,0.72,0.38,1,108,1,1,7,3.0,0,0,1,28,6,1,0,0,1,0,0
30,1,0.22,0.69,0.18,1,143,1,4,5,3.0,0,0,0,16,7,2,1,0,0,0,1
35,1,0.32,0.57,0.36,1,108,1,4,4,1.0,1,0,0,14,8,2,0,1,0,0,1
36,2,0.38,0.51,0.21,1,148,1,4,7,3.0,0,0,1,15,1,2,0,0,1,0,1
59,2,0.38,0.64,0.14,1,67,1,4,5,1.0,1,0,0,13,1,1,0,0,1,0,1
42,1,0.25,0.74,0.34,1,70,1,1,4,1.0,1,0,1,23,5,2,0,0,1,0,1
31,1,0.37,0.6,0.12,1,179,1,1,4,1.0,1,0,0,19,6,1,1,0,0,0,1
